,Title,ReleaseYear_x,CriticsTomatometer,MovieUrl,AORotFresh,Genre,Run_Time,Studio,LifetimeGross,LifetimeTheaters,OpeningGross,OpeningTheaters,ReleaseYear_y
1983,Jung (War) in the Land of the Mujaheddin,2001,100%,/m/jung_war_in_the_land_of_the_mujaheddin/,1,Documentary,114 minutes,,,,,,
1984,Sidewalks of New York,2001,57%,/m/1110008-sidewalks_of_new_york/,1,Comedy,107 minutes,ParC,"$2,402,652",224,"$545,132",99,11/23/2001
1985,The Devil's Backbone (El Espinazo del diablo),2001,92%,/m/devils_backbone/,1,Art House & International,108 minutes,,,,,,
1986,Spy Game,2001,66%,/m/spy_game/,0,Action & Adventure,127 minutes,,,,,,
1987,The Fluffer,2003,47%,/m/the_fluffer/,1,Comedy,94 minutes,FRun,"$563,373",6,"$19,280",1,11/16/2001
1988,Novocaine,2001,38%,/m/novocaine/,0,Comedy,94 minutes,Art.,"$2,036,682",189,"$418,098",105,11/16/2001
1989,Shallow Hal,2001,51%,/m/shallow_hal/,1,Comedy,114 minutes,Fox,"$70,839,203","2,799","$22,518,295","2,770",11/9/2001
1990,Heist,2001,66%,/m/1109137-heist/,1,Drama,100 minutes,,,,,,
1991,Happenstance,2000,64%,/m/happenstance/,1,Art House & International,97 minutes,Lot47,"$251,444",7,"$8,777",2,11/2/2001
1992,Punks,2001,50%,/m/punks_2001/,1,Comedy,104 minutes,Urb.,"$160,083",7,"$14,250",1,11/2/2001
1993,Domestic Disturbance,2001,24%,/m/domestic_disturbance/,0,Action & Adventure,89 minutes,Par.,"$45,246,095","2,910","$14,033,112","2,910",11/2/2001
1994,The Man Who Wasn't There,2001,81%,/m/man_who_wasnt_there/,1,Action & Adventure,111 minutes,USA,"$7,504,257",259,"$664,404",39,11/2/2001
1995,The Man Who Wasn't There,2001,81%,/m/man_who_wasnt_there/,1,Action & Adventure,111 minutes,USA,"$7,504,257",259,"$664,404",39,11/2/2001
1996,Mysteries of Egypt,1998,75%,/m/mysteries-of-egypt/,1,Documentary,50 minutes,,,,,,
1997,Ouch (Aïe),2001,17%,/m/ouch/,0,Comedy,106 minutes,,,,,,
1998,K-PAX,2001,41%,/m/kpax/,0,Comedy,121 minutes,Uni.,"$50,338,485","2,581","$17,215,275","2,541",10/26/2001
1999,Better Than Sex,2001,47%,/m/better_than_sex/,0,Comedy,81 minutes,IDP,"$19,521",7,"$19,521",7,10/26/2001
2000,The Lady and the Duke,2001,71%,/m/lady_and_the_duke/,1,Art House & International,129 minutes,SPC,"$331,051",14,"$25,804",5,5/10/2002
2001,The Royal Tenenbaums,2002,80%,/m/the_royal_tenenbaums/,1,Comedy,108 minutes,BV,"$52,364,010",999,"$276,981",5,12/14/2001
2002,Storytelling,2002,53%,/m/storytelling/,1,Comedy,88 minutes,FL,"$921,445",40,"$73,688",4,1/25/2002
2003,The Endurance,2001,95%,/m/the-endurance/,1,Documentary,97 minutes,,,,,,
2004,Burnt Money,2001,77%,/m/burnt_money/,1,Art House & International,117 minutes,,,,,,
2005,One Week,2001,80%,/m/1118522-one_week/,1,Drama,90 minutes,Film,"$190,441",18,"$77,575",18,10/19/2001
2006,"Sobibor, Oct. 14, 1943, 4 P. M.",2001,100%,/m/sobibor_oct_14_1943_4_p_m_2001/,1,Art House & International,95 minutes,,,,,,
2007,Baran,2002,89%,/m/baran/,1,Art House & International,94 minutes,Mira.,"$125,900",9,"$21,702",2,12/7/2001
2008,Joy Ride,2001,73%,/m/joy_ride/,1,Action & Adventure,96 minutes,Fox,"$21,974,919","2,522","$7,347,259","2,497",10/5/2001
2009,Rocky Road,2001,,/m/rocky_road/,0,Comedy,90 minutes,,,,,,
2010,Born Romantic,2001,58%,/m/born_romantic/,1,Art House & International,97 minutes,UA,"$15,545",7,"$8,477",7,9/28/2001
2011,Don't Say a Word,2001,24%,/m/dont_say_a_word/,0,Drama,110 minutes,Fox,"$55,001,642","2,842","$17,090,474","2,802",9/28/2001
2012,Liam,2001,70%,/m/liam/,0,Art House & International,91 minutes,Lions,"$1,016,021",55,"$44,399",7,9/21/2001
2013,Trial in Prague,2001,,/m/trial_in_prague/,1,Documentary,84 minutes,,,,,,
2014,The Glass House,2001,21%,/m/glass_house/,0,Drama,106 minutes,Sony,"$18,150,259","1,601","$5,738,448","1,591",9/14/2001
2015,China: The Panda Adventure,2001,42%,/m/china_the_panda_adventure/,0,Drama,48 minutes,,,,,,
2016,Telmisseomding (Tell Me Something),1999,42%,/m/tell-me-something/,0,Art House & International,118 minutes,,,,,,
2017,Moonlight Whispers,1999,,/m/moonlight-whispers/,0,Art House & International,100 minutes,,,,,,
2018,Down from the Mountain,2001,97%,/m/down_from_the_mountain/,1,Documentary,98 minutes,,,,,,
2019,Two Can Play That Game,2001,43%,/m/two_can_play_that_game/,1,Comedy,90 minutes,SGem,"$22,235,901","1,308","$7,720,942","1,297",9/7/2001
2020,Rock Star,2001,52%,/m/rock_star/,1,Comedy,107 minutes,WB,"$17,008,282","2,525","$6,018,636","2,525",9/7/2001
2021,Djomeh,2001,90%,/m/djomeh/,1,Drama,93 minutes,,,,,,
2022,Fight to the Finish: Stories of Polio,,,/m/fight_to_the_finish_stories_of_polio/,1,Special Interest,,,,,,,
2023,The Curse of the Jade Scorpion,2001,45%,/m/curse_of_the_jade_scorpion/,1,Art House & International,102 minutes,DW,"$7,517,191",909,"$2,459,315",903,8/24/2001
2024,Cure,1998,91%,/m/cure_1997/,1,Art House & International,110 minutes,,,,,,
2025,The Others,2001,83%,/m/1109257-others/,0,Horror,105 minutes,,,,,,
2026,The Turandot Project,2001,77%,/m/the_turandot_project_2001/,1,Documentary,87 minutes,Zeit.,"$33,504",3,"$7,877",2,8/10/2001
2027,American Pie 2,2001,52%,/m/american_pie_2/,0,Comedy,96 minutes,Uni.,"$145,103,595","3,157","$45,117,985","3,063",8/10/2001
2028,Rush Hour 2,2001,52%,/m/rush_hour_2/,1,Action & Adventure,90 minutes,NL,"$226,164,286","3,118","$67,408,222","3,118",8/3/2001
2029,Apocalypse Now Redux,2001,93%,/m/apocalypse_now_redux_2001/,1,Drama,195 minutes,,,,,,
2030,The Monkey's Mask,2001,43%,/m/the_monkeys_mask/,0,Drama,94 minutes,,,,,,
2031,Bread & Tulips,2001,71%,/m/bread_and_tulips/,1,Art House & International,116 minutes,,,,,,
2032,Wet Hot American Summer,2001,32%,/m/wet_hot_american_summer/,1,Comedy,97 minutes,USA,"$295,206",12,"$17,481",2,7/27/2001
2033,Coming Soon,1999,29%,/m/1096783-coming_soon/,1,Comedy,95 minutes,Una.,"$5,453",1,"$3,742",1,5/12/2000
2034,Don't Let Me Die on a Sunday,2000,25%,/m/dont_let_me_die_on_a_sunday_2000/,0,Art House & International,92 minutes,,,,,,
2035,Ghost World,2001,92%,/m/ghost_world/,1,Comedy,111 minutes,MGM,"$6,217,849",128,"$98,791",5,7/20/2001
2036,America's Sweethearts,2001,32%,/m/americas_sweethearts/,0,Comedy,103 minutes,SonR,"$93,607,673","3,011","$30,181,877","3,011",7/20/2001
2037,Une Vraie Jeune Fille (A Real Young Girl) (A Real Young Lady),2000,71%,/m/une-vraie-jeune-fille-a-real-young-girl-a-real-young-lady/,1,Art House & International,90 minutes,,,,,,
2038,The Score,2001,73%,/m/1108799-score/,0,Action & Adventure,123 minutes,,,,,,
2039,Bully,2001,54%,/m/bully/,0,Documentary,98 minutes,,,,,,
2040,Legally Blonde,2001,68%,/m/legally_blonde/,0,Comedy,96 minutes,,,,,,
2041,The Vertical Ray of the Sun (At the Height of Summer) (Mua he chieu thang dung),2000,82%,/m/vertical_ray_of_the_sun/,1,Art House & International,112 minutes,,,,,,
2042,Everybody's Famous!,2001,54%,/m/everybodys_famous/,1,Art House & International,99 minutes,Mira.,"$81,734",11,"$17,104",4,7/3/2001
2043,Baise-Moi,2000,23%,/m/baisemoi/,0,Art House & International,76 minutes,Wins.,"$420,224",5,"$27,838",2,9/15/2000
2044,Cats & Dogs,2001,54%,/m/cats_and_dogs/,1,Action & Adventure,87 minutes,,,,,,
2045,Crazy/Beautiful,2001,63%,/m/crazy-beautiful/,0,Drama,99 minutes,,,,,,
2046,A.I. Artificial Intelligence,2001,73%,/m/ai_artificial_intelligence/,1,Drama,145 minutes,WB,"$78,616,689","3,242","$29,352,630","3,242",6/29/2001
2047,Baby Boy,2001,71%,/m/baby_boy/,1,Drama,130 minutes,Sony,"$28,734,552","1,533","$8,606,403","1,533",6/27/2001
2048,Himalaya (L'Enfance d'un Chef) (Caravan),1999,89%,/m/himalaya/,0,Action & Adventure,109 minutes,,,,,,
2049,Dr. Dolittle 2,2001,42%,/m/dr_dolittle_2/,1,Comedy,87 minutes,Fox,"$112,952,899","3,053","$25,037,039","3,049",6/22/2001
2050,Sexy Beast,2000,86%,/m/sexy_beast/,1,Comedy,88 minutes,FoxS,"$6,946,056",194,"$170,356",9,6/15/2001
2051,Divided We Fall,2001,90%,/m/divided_we_fall/,1,Art House & International,120 minutes,SPC,"$1,328,815",37,"$28,583",5,6/8/2001
2052,Bride of the Wind,2001,11%,/m/bride_of_the_wind/,0,Drama,99 minutes,ParC,"$318,823",42,"$35,208",8,6/8/2001
2053,Evolution,2001,42%,/m/1108206-evolution/,0,Comedy,102 minutes,,,,,,
2054,Bread and Roses,2001,65%,/m/bread_and_roses/,1,Drama,110 minutes,Lions,"$533,479",39,"$49,662",34,5/11/2001
2055,Pearl Harbor,2001,25%,/m/1108389-pearl_harbor/,0,Action & Adventure,183 minutes,BV,"$198,542,554","3,255","$59,078,912","3,214",5/25/2001
2056,The King Is Alive,2001,61%,/m/the_king_is_alive/,1,Art House & International,109 minutes,,,,,,
2057,Pavilion of Women,2001,6%,/m/pavilion_of_women/,0,Drama,116 minutes,Focus,"$36,992",9,"$16,368",9,5/4/2001
2058,Sous le sable (Under the Sand),2001,94%,/m/under_the_sand/,1,Art House & International,96 minutes,,,,,,
2059,Voyages,2001,100%,/m/voyages/,1,Art House & International,105 minutes,,,,,,
2060,Boys to Men,2001,40%,/m/boys_to_men/,1,Drama,,,,,,,
2061,Driven,2001,14%,/m/1107198-driven/,0,Action & Adventure,117 minutes,WB,"$32,720,065","2,905","$12,174,504","2,905",4/27/2001
2062,Galapagos: The Enchanted Voyage,1999,100%,/m/imax_galapagos/,1,Action & Adventure,39 minutes,,,,,,
2063,The Luzhin Defence,2001,58%,/m/the_luzhin_defence/,1,Art House & International,108 minutes,SPC,"$1,053,070",49,"$63,203",6,4/20/2001
2064,Lakeboat,2000,83%,/m/lakeboat/,1,Art House & International,98 minutes,Pan.,"$5,159",n/a,n/a,n/a,4/13/2001
2065,Blame It On Voltaire,,,/m/blame_it_on_voltaire/,0,Drama,,,,,,,
2066,Yom Yom,2001,50%,/m/yom_yom/,1,Art House & International,106 minutes,,,,,,
2067,The Day Silence Died,2001,,/m/the_day_silence_died/,1,Comedy,113 minutes,,,,,,
2068,Fever,2001,57%,/m/fever_2001/,1,Action & Adventure,95 minutes,,,,,,
2069,Freddy Got Fingered,2001,11%,/m/freddy_got_fingered/,1,Comedy,92 minutes,Fox,"$14,254,993","2,271","$7,098,459","2,271",4/20/2001
2070,The Low Down,2001,59%,/m/the_low_down/,1,Comedy,96 minutes,,,,,,
2071,The Center of the World,2001,34%,/m/center_of_the_world/,0,Art House & International,86 minutes,Art.,"$1,101,344",45,"$67,809",7,4/20/2001
2072,Die Stille nach dem Schuß (The Legend of Rita) (The Legends of Rita),2000,80%,/m/legend_of_rita/,1,Art House & International,103 minutes,,,,,,
2073,Me You Them,2001,75%,/m/me_you_them/,1,Art House & International,104 minutes,SPC,"$323,923",22,"$41,668",11,3/2/2001
2074,Bartleby,2002,35%,/m/bartleby_2002/,1,Art House & International,82 minutes,Outr.,"$148,479",9,"$14,599",2,5/24/2002
2075,L.I.E.,2001,83%,/m/1106648-lie/,1,Art House & International,108 minutes,Lot47,"$1,138,836",45,"$82,530",12,9/7/2001
2076,The Circle (Dayereh),2001,93%,/m/the_circle_2001/,1,Art House & International,91 minutes,,,,,,
2077,The Demon Within,2001,,/m/the_demon_within/,0,Horror,101 minutes,,,,,,
2078,The Visit,2000,72%,/m/visit/,1,Art House & International,123 minutes,Uni.,"$65,206,105","3,148","$25,427,560","3,069",9/11/2015
2079,Shadow Magic,2000,71%,/m/shadow_magic/,1,Art House & International,112 minutes,,,,,,
2080,Blow,2001,55%,/m/blow/,0,Drama,123 minutes,,,,,,
2081,The Gleaners and I,2001,92%,/m/the_gleaners_and_i/,1,Art House & International,82 minutes,Zeit.,"$155,320",4,"$12,655",2,3/7/2001
2082,Someone Like You,2001,43%,/m/1106020-someone_like_you/,0,Comedy,97 minutes,Fox,"$27,343,067","2,349","$10,010,600","2,345",3/30/2001
2083,The Tailor of Panama,2001,77%,/m/tailor_of_panama/,1,Action & Adventure,110 minutes,Sony,"$13,729,742",441,"$1,837,068",199,3/30/2001
2084,Heartbreakers,2001,53%,/m/1105990-heartbreakers/,1,Comedy,123 minutes,MGM,"$40,336,607","2,751","$11,801,323","2,750",3/23/2001
2085,Memento,2000,92%,/m/memento/,1,Drama,116 minutes,NM,"$25,544,867",531,"$235,488",11,3/16/2001
2086,Enemy at the Gates,2001,54%,/m/enemy_at_the_gates/,1,Action & Adventure,131 minutes,Par.,"$51,401,758","1,724","$13,810,266","1,509",3/16/2001
2087,Get Over It,2001,44%,/m/get_over_it/,1,Comedy,87 minutes,,,,,,
2088,Boesman and Lena,2000,50%,/m/boesman_and_lena/,0,Art House & International,86 minutes,Kino,"$32,625",8,n/a,n/a,11/3/2000
2089,Blow Dry,2001,19%,/m/1101191-blow_dry/,0,Comedy,91 minutes,Mira.,"$637,769",157,"$240,166",157,3/9/2001
2090,The Widow of Saint-Pierre (The Widow of St. Pierre) (La veuve de Saint-Pierre),2000,88%,/m/widow_of_st_pierre/,1,Art House & International,112 minutes,,,,,,
2091,Last Resort,2001,94%,/m/last_resort_2001/,1,Drama,73 minutes,TSG,"$37,283",14,"$37,283",14,2/23/2001
2092,Monkeybone,2001,20%,/m/monkeybone/,1,Animation,92 minutes,Fox,"$5,411,999","1,748","$2,685,078","1,722",2/23/2001
2093,La Lettre,1999,70%,/m/la_lettre/,1,Art House & International,107 minutes,,,,,,
2094,Sweet November,2001,16%,/m/1104841-sweet_november/,0,Drama,119 minutes,WB,"$25,288,103","2,268","$9,733,954","2,268",2/16/2001
2095,Saving Silverman,2001,18%,/m/saving_silverman/,0,Comedy,95 minutes,Sony,"$19,402,030","2,467","$7,411,852","2,467",2/9/2001
2096,Kippur,2000,81%,/m/kippur/,1,Art House & International,123 minutes,Kino,"$114,283",5,"$17,007",5,11/3/2000
2097,Michael Jordan to the Max,2000,67%,/m/michael-jordan-to-the-max/,0,Documentary,45 minutes,,,,,,
2098,Spring Forward,2000,88%,/m/spring_forward/,1,Drama,111 minutes,IFC,"$117,471",2,"$6,269",2,12/8/2000
2099,The Invisible Circus,2001,21%,/m/invisible_circus/,0,Drama,92 minutes,FL,"$77,578",105,"$55,388",105,2/2/2001
2100,Head over Heels,2001,10%,/m/head_over_heels_2001/,0,Comedy,86 minutes,,,,,,
2101,Sugar & Spice,2001,28%,/m/sugar_and_spice/,1,Comedy,81 minutes,,,,,,
2102,The Wedding Planner,2001,16%,/m/wedding_planner/,0,Comedy,104 minutes,Sony,"$60,400,856","2,785","$13,510,293","2,785",1/26/2001
2103,The Gift,2000,57%,/m/1103231-gift/,0,Drama,112 minutes,,,,,,
2104,Antitrust,2001,24%,/m/antitrust/,1,Action & Adventure,110 minutes,MGM,"$11,328,094","2,433","$5,486,209","2,433",1/12/2001
2105,Yi Yi,2000,96%,/m/yi_yi/,1,Art House & International,173 minutes,,,,,,
2106,Shadow of the Vampire,2000,81%,/m/shadow_of_the_vampire/,1,Drama,93 minutes,Lions,"$8,293,784",513,"$150,171",6,12/29/2000
2107,All the Pretty Horses,2000,32%,/m/all_the_pretty_horses/,0,Drama,116 minutes,Mira.,"$15,540,353","1,593","$1,304,971","1,483",12/25/2000
2108,An Everlasting Piece,2001,48%,/m/everlasting_piece/,1,Comedy,103 minutes,DW,"$75,228",8,"$9,128",8,12/22/2000
2109,"O Brother, Where Art Thou?",2000,77%,/m/o_brother_where_art_thou/,1,Comedy,106 minutes,,,,,,
2110,Miss Congeniality,2000,42%,/m/miss_congeniality/,0,Action & Adventure,105 minutes,,,,,,
2111,Dungeons & Dragons,2000,10%,/m/dungeons_and_dragons/,0,Action & Adventure,107 minutes,NL,"$15,220,685","2,078","$7,237,422","2,078",12/8/2000
2112,Billy Liar,1963,100%,/m/billy_liar/,1,Classics,94 minutes,,,,,,
2113,The Discreet Charm Of The Bourgeoisie (Le Charme Discret de la Bourgeoisie),1972,98%,/m/discreet_charm_of_the_bourgeoisie/,1,Art House & International,101 minutes,,,,,,
2114,Strike!,1998,67%,/m/all_i_wanna_do/,0,Art House & International,110 minutes,Mira.,"$907,996",133,"$307,763",133,8/21/1998
2115,Wonder Boys,2000,81%,/m/wonder_boys/,0,Comedy,112 minutes,Par.,"$19,393,557","1,509","$5,808,919","1,253",2/23/2000
2116,Ghost Dog - The Way of the Samurai,2000,82%,/m/ghost_dog_the_way_of_the_samurai/,0,Action & Adventure,116 minutes,,,,,,
2117,My Dog Skip,2000,73%,/m/my_dog_skip/,0,Drama,95 minutes,WB,"$34,134,641","2,331","$56,943",5,1/14/2000
2118,Down to You,2000,3%,/m/down_to_you/,0,Comedy,91 minutes,Mira.,"$20,069,008","2,003","$7,602,507","1,971",1/21/2000
2119,The Fantasticks,1995,50%,/m/the-fantasticks/,0,Comedy,90 minutes,MGM,"$49,666",6,"$24,176",6,9/22/2000
2120,Mifune's Last Song (Mifune) (Mifunes sidste sang),2000,74%,/m/mifunes_last_song/,1,Art House & International,98 minutes,,,,,,
2121,Gendernauts,2000,,/m/gendernauts/,0,Documentary,85 minutes,FRun,"$7,358",n/a,n/a,n/a,2/4/2000
2122,Snow Day,2000,28%,/m/snow_day/,0,Comedy,87 minutes,Par.,"$60,020,107","2,717","$14,331,819","2,664",2/11/2000
2123,The Tigger Movie,2000,62%,/m/the-tigger-movie/,0,Animation,77 minutes,BV,"$45,554,533","2,818","$9,427,532","2,723",2/11/2000
2124,Boiler Room,2000,67%,/m/1095081-boiler_room/,1,Drama,119 minutes,NL,"$16,970,581","1,335","$5,742,129","1,335",2/18/2000
2125,Restaurant,2000,77%,/m/restaurant/,1,Comedy,107 minutes,PEC,"$75,232",24,"$11,750",24,1/28/2000
2126,3 Strikes,2000,0%,/m/3_strikes/,0,Comedy,83 minutes,MGM,"$9,832,166",678,"$3,684,704",678,3/3/2000
2127,Beautiful People,2000,80%,/m/beautiful_people/,1,Art House & International,109 minutes,Trim.,"$264,292",26,"$13,987",1,2/18/2000
2128,East/West,2000,65%,/m/eastwest/,1,Art House & International,121 minutes,,,,,,
2129,The Jaundiced Eye,2000,100%,/m/the_jaundiced_eye_2000/,1,Documentary,90 minutes,,,,,,
2130,Erin Brockovich,2000,84%,/m/erin_brockovich/,0,Comedy,131 minutes,Uni.,"$125,595,205","3,070","$28,138,465","2,848",3/17/2000
2131,Whatever It Takes,2000,16%,/m/1095414-whatever_it_takes/,0,Comedy,94 minutes,Sony,"$8,745,680","2,272","$4,104,298","2,272",3/24/2000
2132,Condo Painting,2000,29%,/m/condo_painting/,0,Documentary,84 minutes,,,,,,
2133,Such a Long Journey,2000,92%,/m/such-a-long-journey/,1,Drama,113 minutes,Sony,"$92,569",19,"$52,466",16,3/24/2000
2134,Soft Fruit,1999,64%,/m/soft_fruit/,1,Comedy,110 minutes,FoxS,"$13,654",1,n/a,n/a,3/17/2000
2135,The Color of Paradise,2000,87%,/m/color_of_paradise/,1,Art House & International,85 minutes,SPC,"$1,817,216",33,"$77,328",13,3/31/2000
2136,The Filth and the Fury,2000,95%,/m/filth_and_the_fury/,1,Documentary,108 minutes,FL,"$612,192",29,"$13,305",1,3/29/2000
2137,Ready to Rumble,2000,23%,/m/ready_to_rumble/,0,Action & Adventure,106 minutes,WB,"$12,394,327","2,585","$5,257,778","2,585",4/7/2000
2138,Timecode,2000,68%,/m/timecode/,1,Comedy,97 minutes,,,,,,
2139,Third World Cop,1999,15%,/m/third_world_cop/,0,Action & Adventure,98 minutes,,,,,,
2140,The Virgin Suicides,2000,76%,/m/virgin_suicides/,1,Drama,97 minutes,ParC,"$4,906,229",275,"$235,122",18,4/21/2000
2141,Committed,2000,45%,/m/1096844-committed/,0,Comedy,90 minutes,Mira.,"$40,361",13,"$11,452",6,4/28/2000
2142,The Idiots (Idioterne) (Dogma 95),2000,70%,/m/the-idiots/,0,Art House & International,115 minutes,,,,,,
2143,Not One Less,2000,95%,/m/not_one_less/,1,Comedy,106 minutes,SPC,"$592,586",24,"$50,256",6,2/18/2000
2144,Dinosaur,2000,65%,/m/1097046-dinosaur/,1,Action & Adventure,82 minutes,,,,,,
2145,The Adventures of Rocky & Bullwinkle,2000,43%,/m/adventures_of_rocky_and_bullwinkle/,0,Comedy,92 minutes,Uni.,"$26,005,820","2,482","$6,814,270","2,460",6/30/2000
2146,Up at the Villa,2000,46%,/m/up_at_the_villa/,0,Drama,114 minutes,USA,"$2,933,161",112,"$339,819",89,5/5/2000
2147,Held Up,2000,17%,/m/held_up/,0,Comedy,89 minutes,Trim.,"$4,705,631",688,"$1,911,007",688,5/12/2000
2148,Went to Coney Island on a Mission From God...Be Back by Five,2008,43%,/m/went_to_coney_island_on_a_mission_from_godbe_back_by_five_1998/,0,Comedy,94 minutes,,,,,,
2149,Luminous Motion,2000,50%,/m/luminous_motion/,1,Art House & International,94 minutes,,,,,,
2150,Mission: Impossible 2,2000,57%,/m/mission_impossible_2/,0,Action & Adventure,123 minutes,,,,,,
2151,Shanghai Noon,2000,79%,/m/shanghai_noon/,1,Action & Adventure,110 minutes,BV,"$56,937,502","2,751","$15,607,034","2,711",5/26/2000
2152,Kikujiro,2000,59%,/m/kikujiro/,0,Art House & International,116 minutes,SPC,"$200,920",4,"$28,079",4,5/26/2000
2153,Jesus' Son,1999,81%,/m/jesus_son/,1,Drama,107 minutes,Lions,"$1,302,067",95,"$37,089",1,6/16/2000
2154,Scary Movie,2000,53%,/m/scary_movie/,0,Comedy,88 minutes,,,,,,
2155,Running Free,2000,27%,/m/1097822-running_free/,0,Action & Adventure,85 minutes,Sony,"$117,608",100,"$55,451",100,6/2/2000
2156,Sunshine,2000,74%,/m/1097859-sunshine/,1,Classics,180 minutes,,,,,,
2157,Love's Labour's Lost,2000,50%,/m/loves_labours_lost/,1,Comedy,93 minutes,Mira.,"$299,792",14,"$24,496",2,6/9/2000
2158,Our Song,2001,90%,/m/our_song/,1,Documentary,95 minutes,,,,,,
2159,It's the Rage,2000,27%,/m/its_the_rage/,0,Action & Adventure,97 minutes,Silv.,"$9,730",2,"$4,718",2,7/7/2000
2160,La Lengua de las Mariposas (Butterfly) (Butterfly Tongues),2000,96%,/m/la-lengua-de-las-mariposas-butterfly-butterfly-tongues/,0,Drama,95 minutes,,,,,,
2161,"Me, Myself & Irene",2000,48%,/m/me_myself_and_irene/,1,Comedy,117 minutes,,,,,,
2162,Boricua's Bond,2000,11%,/m/boricuas_bond/,0,Drama,95 minutes,USA,"$71,046",24,"$54,289",24,6/23/2000
2163,The Kid,2000,49%,/m/the-kid/,1,Comedy,104 minutes,,,,,,
2164,Chuck & Buck,2000,85%,/m/chuck_and_buck/,1,Comedy,95 minutes,,,,,,
2165,Gouttes d'eau sur pierres brûlantes (Water Drops on Burning Rocks),2000,73%,/m/gouttes_deau_sur_pierres_brulantes_2000/,1,Art House & International,85 minutes,,,,,,
2166,Benjamin Smoke,2000,67%,/m/benjamin_smoke/,1,Documentary,78 minutes,Cow.,"$37,111",2,"$6,183",1,7/21/2000
2167,Loser,2000,24%,/m/1098734-loser/,0,Comedy,96 minutes,,,,,,
2168,Girl on the Bridge (La Fille sur le Pont),1999,90%,/m/girl_on_the_bridge/,1,Art House & International,90 minutes,,,,,,
2169,New Waterford Girl,2000,92%,/m/new_waterford_girl/,1,Art House & International,97 minutes,Ode.,"$774,469",20,"$40,251",4,6/2/2000
2170,The Wind Will Carry Us,2014,96%,/m/the_wind_will_carry_us/,1,Art House & International,118 minutes,NYer,"$259,510",2,"$21,417",2,7/28/2000
2171,Hollow Man,2000,27%,/m/hollow_man/,0,Action & Adventure,112 minutes,,,,,,
2172,Space Cowboys,2000,78%,/m/space_cowboys/,1,Action & Adventure,135 minutes,WB,"$90,464,773","2,835","$18,093,776","2,805",8/4/2000
2173,Wildflowers,2000,57%,/m/1099174-1099174-wildflowers/,0,Drama,98 minutes,,,,,,
